category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
products,Mounjaro,Which tirzepatide brand was tied to 2025 reporting about primary-care prescribing activity and phased implementation guidance?,Mounjaro was tied to 2025 reporting about prescribing activity and phased implementation guidance.,Mounjaro was tied to 2025 reporting about prescribing activity and phased implementation guidance. Public health materials described how access would be staged through defined cohorts and services.,True,The generated answer explicitly mentions 'Mounjaro'.,True,The generated answer provides the core information requested by the question and present in the reference answer regarding Mounjaro being tied to 2025 reporting and guidance. The reference answer includes additional details not strictly necessary to answer the specific question posed.
elections,Germany,In which country did an unprecedented first-round failure to elect the incoming chancellor get reversed in a subsequent parliamentary vote?,Germany,"In a rare parliamentary twist, Germany saw the first chancellor vote fail and then succeed. The second vote resolved the immediate crisis.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,NCAA,"When an opt-in deadline was set for schools to join the new compensation system created by the settlement, which organization set that deadline?",NCAAPress was the organization that set the opt-in deadline.,"In the opt-in framework, NCAA was the organization setting participation deadlines. The deadline was part of implementing the settlement’s new governance and payment structure for member schools.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
products,Mounjaro,Which tirzepatide brand was cited in 2025 reporting about shortages and calls for broader access to weight-loss medicines?,Mounjaro was cited in 2025 coverage about shortages and access pressure.,"The tirzepatide brand cited in 2025 shortage and access reporting was Mounjaro, as referenced in coverage of supply concerns.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cybersecurity,Google,"Which company, in a mid-year release, patched an actively exploited vulnerability affecting a popular desktop browser component?",The update from Google patched an actively exploited vulnerability in a browser component.,The emergency release from Google addressed it quickly.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sanctions,United Kingdom,"Which country designated multiple overseas companies for alleged malicious cyber activity, using a sanctions regime focused on cyber threats?",United Kingdom,"In this episode, the United Kingdom designated multiple overseas companies for alleged malicious cyber activity. It used its cyber-focused regime to signal consequences beyond criminal indictments, in the same move.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
organizations,Tesla,Which automaker reported quarterly results that disappointed investors and offered a cautious view on near-term profit margins?,Tesla reported the quarterly results that disappointed investors and offered a cautious view on near-term profit margins.,"In the quarterly report, Tesla posted results that disappointed investors and guided cautiously on margins. The company cited pricing pressure and investment needs as key factors in the update.",True,The entity 'Tesla' is explicitly mentioned in the generated answer.,True,"The generated answer correctly identifies Tesla as the automaker and states that its results disappointed investors and it offered a cautious view on near-term profit margins, which aligns with the core information in the reference ('Tesla posted results that disappointed investors and guided cautiously on margins')."
politicians,Donald Trump,Which politician announced a new set of tariff rates affecting imports from multiple countries?,"Donald Trump announced a new set of tariff rates affecting imports from multiple countries, particularly on metals and other goods.","The politician who announced new tariff rates on imports was Donald Trump, according to the notice.",True,The generated answer explicitly mentions 'Donald Trump'.,True,Both the generated answer and the reference answer identify Donald Trump as the politician who announced the new tariff rates. The generated answer includes slightly more detail but does not contradict or miss the core information.
politicians,Joe Biden,Which politician’s first major post-office speech focused on Social Security and retirement benefits?,Joe Biden,A post-office speech by Joe Biden focused on Social Security.,True,The generated answer directly states the entity 'Joe Biden'.,True,"The reference answer identifies Joe Biden as the politician whose speech focused on Social Security. The generated answer 'Joe Biden' correctly answers the 'Which politician' part of the question, aligning with the core information in the reference."
laws,EU AI Act,Which EU AI framework drew fresh calls from industry groups to pause implementation due to missing guidance and compliance uncertainty?,EU AI Act faced renewed calls for pause.,EU AI Act faced renewed calls for a pause.,True,The generated answer explicitly mentions 'EU AI Act'.,True,The generated answer conveys the same core information as the reference answer. The slight grammatical difference (missing 'a' before 'pause') does not alter the meaning or correctness of the response.
celebrities,Iga Świątek,Which top-ranked tennis player had her match stopped at a team event after appearing to be injured?,Iga Świątek was stopped at a team match.,Iga Świątek,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
companies,Toyota,Which automaker reported results for the April–June period that included updated full-year guidance and cost assumptions?,Toyota reported results for the April–June period that included updated full-year guidance and cost assumptions.,Results for the April–June period from Toyota included updated full-year guidance and cost assumptions.,True,The generated answer explicitly mentions 'Toyota'.,True,"Both the generated and reference answers convey the same core information that Toyota is the automaker which reported the specified results, just with slightly different sentence structures."
elections,Norway,A campaign dispute centered on whether a giant national fund should change investment policy occurred in which country?,Norway,Norway saw the fund’s investment policy dominate debate.,True,"The generated answer explicitly states 'Norway', which is the entity.",True,"The question asks 'in which country?' and the generated answer 'Norway' directly answers this. The reference answer confirms that Norway is indeed the country where the event occurred, making the generated answer accurate and complete for the question asked."
countries,Philippines,"After unofficial tallies suggested the president’s allies would win at least half of the available Senate seats, which country held the midterms?","After unofficial tallies suggested the president’s allies would win at least half of the available Senate seats, Philippines held the midterms.","After unofficial tallies suggested the president’s allies would win at least half of the available Senate seats, the vote took place in Philippines, according to early counts.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
companies,Apple,Which company agreed to pay to settle claims that its voice assistant captured some private conversations without user consent?,Apple agreed to pay the settlement.,"The company that agreed to pay to settle voice-assistant privacy claims was Apple, according to the settlement.",True,The entity 'Apple' is explicitly mentioned in the generated answer.,True,Both the generated and reference answers correctly identify Apple as the company that agreed to pay the settlement for the voice assistant claims. The core information conveyed is identical.
countries,Kenya,Which country’s decision to skip a final IMF program review raised concerns about delayed funding and higher borrowing costs?,Kenya,Kenya,True,"The generated answer explicitly states 'Kenya', which is the target entity.",True,"The generated answer 'Kenya' is identical to the reference answer 'Kenya', providing the correct and complete information requested by the question."
politicians,Donald Trump,Which politician was linked to a policy a judge blocked that restricted certain asylum claims?,Donald Trump,A judge blocked a policy tied to Donald Trump on asylum access.,True,"The generated answer explicitly states 'Donald Trump', which is the entity.",True,"The question asks for the politician. The generated answer 'Donald Trump' directly answers this. The reference answer provides context but also identifies 'Donald Trump' as the politician linked to the policy, thus the generated answer provides the core information requested and implied by the reference."
sanctions,United States,Which country announced sanctions aimed at disrupting trade in petroleum products linked to a disputed leadership circle and associated intermediaries?,United States announced sanctions aimed at disrupting trade in petroleum products linked to a disputed leadership circle.,"In this case, the United States announced sanctions aimed at disrupting petroleum-linked trade tied to a disputed leadership circle. It emphasized disrupting intermediaries and financing channels, rather than only frontline operators.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sanctions,Australia,"Which country amended an existing sanctions framework connected to a proliferation and security challenge, updating its settings?",Australia amended an existing sanctions framework connected to proliferation and security challenge.,"The framework amendment described was made by Australia, under the updated settings.",True,The generated answer explicitly mentions 'Australia'.,False,"The generated answer misses the information about 'updating its settings' or 'under the updated settings', which is present in both the question and the reference answer."
products,Wegovy,Which drug’s maker presented 2025 data on an experimental pill showing cardiovascular risk-factor improvements?,The drug maker presenting 2025 pill data was Wegovy.,"The drug whose maker presented 2025 pill data on cardiovascular risk factors was Wegovy, per conference reporting.",True,The generated answer explicitly mentions 'Wegovy'.,False,"The generated answer incorrectly states 'Wegovy' is the 'drug maker'. Wegovy is a drug, not a drug maker. The reference correctly identifies 'Wegovy' as the drug whose maker presented the data, which aligns with the question asking 'Which drug's maker...'. The generated answer confuses the drug with its manufacturer."
celebrities,Ariana Grande,Which actor-singer earned an Academy Award nomination for her work in a major musical film adaptation?,Ariana Grande,Ariana Grande,True,"The generated answer explicitly names the entity, 'Ariana Grande'.",True,The generated answer is identical to the reference answer and provides the correct entity name as the answer to the question.
cybersecurity,Operation Endgame,Which campaign involved international coordination in 2025 to disrupt malware infrastructure and pursue forfeiture of criminal proceeds?,The coordinated 2025 effort under Operation Endgame focused on infrastructure disruption. It also pursued forfeiture across law efforts across jurisdictions.,The coordinated 2025 effort under Operation Endgame focused on infrastructure disruption. It also pursued forfeiture actions tied to malware-linked proceeds across jurisdictions.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
products,Galaxy S25,Which flagship smartphone family was unveiled during an early-2025 launch presentation emphasizing AI features?,Galaxy S25,Galaxy S25,True,"The generated answer explicitly states 'Galaxy S25', which is the entity.",True,"The generated answer 'Galaxy S25' is identical to the reference answer 'Galaxy S25', conveying the exact same core information."
sanctions,Office of Financial Sanctions Implementation (OFSI),Which enforcement authority issued a general license allowing certain insurance-related payments connected to a sanctions regime to proceed under conditions?,Office of Financial Sanctions Implementation (OFSI),Office of Financial Sanctions Implementation (OFSI),True,The generated answer explicitly states the full entity name 'Office of Financial Sanctions Implementation (OFSI)'.,True,"The generated answer is identical to the reference answer, providing the exact same core information."
celebrities,Rihanna,Which performer revealed a third pregnancy during a major fashion gala red-carpet appearance?,Rihanna was the performer who revealed a third pregnancy during a major fashion gala red-carpet appearance.,Rihanna,True,The generated answer explicitly mentions 'Rihanna'.,True,"The generated answer correctly identifies 'Rihanna' as the performer, which is the core information provided by the reference answer."
sports teams,Napoli,Which club reached the domestic super cup final in Riyadh by winning its semi-final against a major rival?,Napoli reached the domestic super cup via the superfinal after supercalagione results.,"The club that reached the super cup final via a semi-final win was Napoli, as reported afterward.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,EU Data Act,Under which EU data-access and cloud-switching regulation did the Commission publish updated FAQs to clarify obligations for data holders and users?,EU Data Act clarified the updated FAQs under the new obligation.,EU Data Act,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Billie Eilish,Which artist performed at a benefit concert organized to raise money for wildfire relief efforts?,Billie Eilish held a benefit concert to raise funds for relief efforts.,Billie Eilish,True,The generated answer explicitly mentions 'Billie Eilish'.,True,"The generated answer correctly identifies 'Billie Eilish' as the artist, which is the core information provided by the reference answer, even though it includes additional context."
celebrities,Lionel Messi,Which MLS player became the first to log 10 multi-goal matches in a single season?,"In league play, Lionel Messi became the first to log 10 multi-goal matches.","In league play, Lionel Messi became the first to log 10 multi-goal matches. The milestone came during the season’s run of standout performances.",True,The generated answer explicitly mentions 'Lionel Messi'.,True,"The generated answer provides the same core information as the reference answer, identifying Lionel Messi as the player who logged 10 multi-goal matches in league play. The additional sentence in the reference is supplementary and not critical to answering the question."
organizations,Boeing,Which aircraft manufacturer reported a quarterly loss that narrowed as deliveries improved and it generated more cash than expected?,Boeing reported a quarterly loss that narrowed as deliveries improved and generated more cash than expected.,"The manufacturer with the narrowing loss was Boeing, according to the quarterly figures.",True,The generated answer explicitly mentions 'Boeing'.,True,Both the generated answer and the reference answer correctly identify 'Boeing' as the manufacturer with the narrowing quarterly loss. The generated answer also includes additional details from the question which are consistent with the context and the reference's core identification.
sports teams,Inter Miami CF,Which club was reported to be close to extending contracts for its star forward and a veteran midfielder into another season?,Inter Miami CF was reported to be close to extending contracts.,Inter Miami CF was reported to be close to extending key contracts.,True,The entity 'Inter Miami CF' is explicitly mentioned in the generated answer.,True,"The generated answer correctly identifies the club and states that it was reported to be close to extending contracts, which aligns with the core information in the reference answer. The omission of 'key' from 'key contracts' does not change the core meaning or correctness."
sanctions,Russia,"Which country was targeted by a sweeping sanctions package described as one of the largest in years, aimed at degrading military supply chains and revenue?",Russia was targeted by a sweeping sanctions package described as one of the largest in years.,Russia was the target.,True,The generated answer explicitly mentions 'Russia'.,True,"Both the generated and reference answers correctly identify Russia as the target. The generated answer includes additional details from the question, but these details do not alter or contradict the core information provided by the reference answer."
laws,Carbon Border Adjustment Mechanism (CBAM),Under which EU mechanism did national guidance highlight simplifications such as broader exemptions and reduced reporting frequency for smaller importers?,"In the EU, the simplification was aimed at smaller importers was under the Customs Cooperation and Coordination Office for Economic and Customs Prosecution (CCWP) _new target _-marked change.","In the national guidance, Carbon Border Adjustment Mechanism (CBAM) was described as being simplified for smaller importers. Officials highlighted a higher exemption threshold and less frequent reporting for low-volume operators.",False,The generated answer mentions 'Customs Cooperation and Coordination Office for Economic and Customs Prosecution (CCWP)' instead of 'Carbon Border Adjustment Mechanism (CBAM)'.,False,"The generated answer incorrectly identifies the mechanism under which simplifications were made as 'CCWP' instead of 'CBAM', which is a fundamental factual error compared to the reference."
sports teams,Paris Saint-Germain,Which club completed a domestic cup double by winning the national cup final at the end of May?,Paris Saint-Germain finished the domestic cup run with a final win.,Paris Saint-Germain,True,The generated answer explicitly mentions 'Paris Saint-Germain'.,True,"The generated answer provides the correct club name, 'Paris Saint-Germain', which is the core information in the reference answer. The additional text elaborates but does not contradict or obscure the essential information."
organizations,Shell,Which oil major agreed to buy a stake in an offshore Nigerian oil field from another international producer for about $510 million?,Shell agreed to buy the stake.,Shell,True,The answer explicitly mentions 'Shell'.,True,"The generated answer correctly identifies 'Shell', which is the core information provided by the reference answer. The additional context is also accurate and relevant."
celebrities,Sabrina Carpenter,Which musician was announced as a headliner for a major London summer concert series?,A major London concert announcement was Sabrina star Sabrina Carpenter’s.,A major London concert headliner was Sabrina Carpenter in the lineup.,True,The generated answer explicitly mentions 'Sabrina Carpenter'.,True,Both the generated and reference answers convey that Sabrina Carpenter was announced/headlined for a major London concert.
politicians,Xi Jinping,Which leader hosted a regional summit that emphasized security coordination and economic cooperation? (Reuters),Xi Jinping hosted a regional summit emphasizing security coordination and economic cooperation.,Xi Jinping hosted a regional summit emphasizing security and cooperation.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sports teams,River Plate,"Which club drew 0-0 in its second group match at the summer global tournament, leaving qualification to the final day?",River Plate drew 0-0 and left qualification to the final day.,"In that goalless group draw, River Plate stayed unbeaten but left work to do. The match report described a physical contest with limited clear chances and a tense finish as the standings tightened.",True,The entity 'River Plate' is explicitly mentioned in the generated answer.,True,"The generated answer conveys the core information: the club (River Plate), the 0-0 draw (goalless group draw), and the consequence for qualification (left qualification to the final day / left work to do). The reference provides additional descriptive details about the match, but the essential facts are covered."
court cases,Harvey Weinstein,"When the retrial reached closing arguments, which defendant’s case was submitted for jury consideration?","In the retrial, Harvey Weinstein was the defendant whose case was submitted for jury consideration.","The defendant at closing arguments was Harvey Weinstein, in the retrial.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cities,Phoenix,"Which city was tied to national political shock after a prominent activist was killed, sparking intense local reaction?",Phoenix was tied to national political-shock after it became the reporting-site for the story.,The reporting placed the political shock in Phoenix and described how it reverberated locally. It also noted how officials and communities responded publicly.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,General Data Protection Regulation,Under which EU privacy framework did a national authority impose a major penalty on a widely used video platform tied to cross-border data handling?,The privacy authority’s fines were issued under General Data Protection Regulation for that enforcement.,The applicable framework is General Data Protection Regulation for that enforcement.,True,The generated answer explicitly mentions 'General Data Protection Regulation'.,True,"Both the generated and reference answers identify 'General Data Protection Regulation' as the applicable framework for the enforcement, conveying the same core information."
cities,Atlanta,Which city’s public health agency headquarters was the site of a deadly shooting that dominated local headlines?,Atlanta was the city involved.,Atlanta,True,The generated answer explicitly mentions 'Atlanta'.,True,"The generated answer correctly identifies 'Atlanta', which is the core information provided by the reference answer and directly answers the question."
court cases,TikTok,"In opinions that included concurrences raising distinct constitutional concerns, which company was the subject of the Court’s analysis?","In the opinion, TikTok was the company at the center of the constitutional analysis.","In the concurring opinions, TikTok was the company at the center of the constitutional analysis. Different justices highlighted different concerns while still allowing the statute to stand.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
movies,82nd Golden Globe Awards,Which awards show gave its directing prize to Brady Corbet for “The Brutalist”?,82nd Cannes Film Festival gave the directing prize to Brady Corbet for “The Brutalist” overall.,"At the ceremony, 82nd Golden Globe Awards awarded Brady Corbet the directing prize that evening.",False,The generated answer mentions '82nd Cannes Film Festival' instead of '82nd Golden Globe Awards'.,False,"The generated answer provides a different awards show ('82nd Cannes Film Festival') than the reference answer ('82nd Golden Globe Awards'), making it incorrect in its core information."
movies,2025 Writers Guild Awards,Which writers’ guild ceremony awarded original screenplay to “Anora”?,2025 Writers Guild Awards,2025 Writers Guild Awards,True,"The generated answer explicitly states '2025 Writers Guild Awards', which is the target entity.",True,"The generated answer is identical to the reference answer, providing the exact same core information."
sanctions,Department of Foreign Affairs and Trade,Which foreign ministry announced the listing of many vessels under a sanctions framework intended to constrain maritime sanctions evasion?,Department of Foreign Affairs and Trade,Department of Foreign Affairs and Trade,True,"The generated answer explicitly states 'Department of Foreign Affairs and Trade', which is the entity.",True,"The generated answer is identical to the reference answer, providing the exact same core information."
celebrities,Beyoncé,Which superstar appeared in the middle of a new denim campaign that reimagined classic advertising?,The new denim campaign featured Beyoncé in a fresh take on classic advertising.,The new campaign featured Beyoncé in a fresh spot.,True,The generated answer explicitly mentions 'Beyoncé'.,True,"Both the generated and reference answers identify Beyoncé as the superstar in the new campaign. The generated answer 'in a fresh take on classic advertising' conveys the same core information as the reference 'in a fresh spot', aligning with the question's context of reimagining classic advertising, just with more detail."
organizations,Tesla,"Which automaker said, in its quarterly update, that it would revisit the timing of a lower-cost vehicle as it balanced growth and margins?",Tesla,"In the quarterly update, Tesla said it would revisit the timing of a lower-cost vehicle.",True,The generated answer explicitly states 'Tesla'.,True,"The question asks 'Which automaker...', and the reference answer identifies Tesla as that automaker. The generated answer 'Tesla' directly and correctly answers the question, aligning with the core information of the reference."
politicians,Viktor Orban,Which European leader delivered a national speech accusing EU institutions of trying to install a “puppet” government? (Reuters),Viktor Orban,Viktor Orban,True,The generated answer explicitly states 'Viktor Orban'.,True,The generated answer 'Viktor Orban' is identical to the reference answer.
cities,Dallas,In which city’s local news cycle did analysis warn that escalating tariffs could hit the state economy particularly hard?,Dallas was the city involved.,Dallas was the city involved.,True,The entity 'Dallas' is explicitly mentioned in the generated answer.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
court cases,Stability AI,"During the same litigation, which company faced a notable narrowing of claims as the case progressed in court?","In the litigation, Stability AI received the narrowing in claims.","In the narrowing of claims, Stability AI was the defendant affected.",True,The entity 'Stability AI' is explicitly mentioned in the generated answer.,True,Both the generated and reference answers convey the core information that Stability AI was the company involved in the narrowing of claims.
countries,Brazil,"Ahead of a major global climate summit hosted in an Amazon-region city, which country accelerated preparations and infrastructure planning?","Ahead of a major global climate summit, Brazil accelerated preparations and infrastructure planning.","Ahead of a major global climate summit, Brazil accelerated preparations and infrastructure planning.",True,The generated answer explicitly mentions 'Brazil'.,True,The generated answer is identical to the reference answer and conveys the exact same core information.
laws,Carbon Border Adjustment Mechanism (CBAM),Which EU border-carbon framework was the subject of a political agreement aimed at streamlining reporting and easing burdens for low-volume importers?,Carbon Border Adjustment Mechanism (CBAM) was the target of the agreement.,Carbon Border Adjustment Mechanism (CBAM) was the focus of the simplification agreement.,True,The generated answer explicitly mentions 'Carbon Border Adjustment Mechanism (CBAM)'.,True,Both the generated and reference answers correctly identify 'Carbon Border Adjustment Mechanism (CBAM)' as the subject of the agreement. The phrases 'target of the agreement' and 'focus of the simplification agreement' convey the same core information in this context.
countries,Ethiopia,"Where did a protection-focused assessment warn of compounding crises from conflict and climate shocks, citing droughts, floods, and disease outbreaks?",A protection-focused assessment in Ethiopia warned of compounding crises from conflict and climate shocks.,"A protection-focused assessment in Ethiopia warned of compounding crises from conflict and climate shocks. The analysis cited recurrent droughts, flooding, and disease outbreaks stretching response systems.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cybersecurity,SAP,Which company later released another 2025 security update addressing different components and reminded customers to validate system configurations after patching?,SAP,The later 2025 security update was released by SAP. It reminded customers to validate configurations after patching and to confirm mitigations remain effective.,True,"The generated answer explicitly mentions 'SAP', which is the specified entity.",True,"The question asks 'Which company...', and both the reference answer and the generated answer correctly identify 'SAP' as that company. The generated answer provides the key information requested."
products,Pixel 10,Which 2025 smartphone series debuted with a fresh lineup announcement in late August?,Pixel 10,Pixel 10,True,"The generated answer explicitly mentions 'Pixel 10', which is the target entity.",True,"The generated answer 'Pixel 10' is identical to the reference answer 'Pixel 10', conveying the exact same core information."
sports teams,Al Hilal,"Which club suffered its first league defeat of the season in late February, ending a long unbeaten run?",Al Hilal suffered its first league defeat of the season in a long unbeaten run.,"In that first league loss, Al Hilal finally went down after an extended unbeaten stretch. Reporting emphasized how the defeat tightened the race and ended a streak that had become a talking point all season.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sports teams,Flamengo,"Which club’s continental final was billed as a heavyweight clash before kickoff, with previews focusing on form and tactical contrasts?",Flamengo,"Ahead of the final, Flamengo was at the center of the preview coverage about the matchup. The reporting highlighted the pressure of a single-game showdown and the fine margins expected between two top sides.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Brazil,Where did a former leader receive an order to begin serving a long prison sentence connected to an alleged effort to subvert democratic rule?,Judgment in Brazil sentenced a former leader to prison time.,Judicial authorities in Brazil ordered a former leader to begin serving a long prison sentence connected to an alleged effort to subvert democratic rule. The ruling capped a series of courtroom setbacks for the ex-president and his allies.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
products,Nintendo Switch 2,Which new console prompted an upward revision to the company’s full-year sales forecast in 2025?,"The console linked to the 2025 sales forecast was Nintendo Switch 2, based on the update.","The console linked to the 2025 forecast increase was Nintendo Switch 2, based on the updated outlook.",True,The generated answer explicitly mentions 'Nintendo Switch 2'.,True,"The generated answer conveys the same core information as the reference answer, identifying 'Nintendo Switch 2' as the console linked to the 2025 sales forecast/increase due to an update. The minor wording differences ('sales forecast' vs 'forecast increase', 'update' vs 'updated outlook') do not change the core meaning."
cybersecurity,Check Point,Which company published a 2025 report focused on emerging security risks associated with AI-enabled threats and misuse patterns?,The report from Check Point published 2025 threats focused on emerging security risks associated with AI-enabled threats.,The report from Check Point addressed AI-enabled security risks in 2025. It highlighted misuse patterns and practical defensive considerations for organizations.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sports teams,Manchester City,"Which club confirmed that a long-serving creative midfielder would leave when his contract ended, closing a major chapter for the squad?","Manchester City confirmed the departure, as the midfielder’s contract expired.",Manchester City,True,The generated answer explicitly mentions 'Manchester City'.,True,"The generated answer provides 'Manchester City', which is the core information in the reference answer. The additional details are accurate and do not detract from the correctness of the answer to the question."
politicians,Justin Trudeau,Which leader’s party set a leadership vote date to choose a successor after a resignation announcement?,"Justin Trudeau’s party, the Liberal Party of Canada, set a leadership vote to choose a successor.",Justin Trudeau’s party set a leadership vote to choose his successor.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sports teams,Paris Saint-Germain,"Which club won the biggest continental club final by five goals, setting a record margin in the showpiece match?",Paris Saint-Germain won the continental final by a five-goal margin.,Paris Saint-Germain won the continental final by a record margin.,True,The entity 'Paris Saint-Germain' is explicitly mentioned in the generated answer.,True,"Both answers state that Paris Saint-Germain won the continental final. The generated answer specifies 'by a five-goal margin' which, according to the question, is the 'record margin'. Thus, it conveys the same core information as the reference answer, effectively answering the question correctly."
cities,"Washington, D.C.",Which city approved a major stadium-related deal that dominated local headlines?,"In 2025, Washington became the setting for it.","The reporting placed the stadium approval in Washington, D.C. and described the political wrangling around it. It also noted the potential neighborhood implications.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,OpenAI,"In a lawsuit filed by a prominent tech founder, which company defeated an effort to obtain a preliminary injunction?",OpenAI,OpenAI,True,"The generated answer explicitly states 'OpenAI', which is the entity.",True,"The generated answer 'OpenAI' is identical to the reference answer 'OpenAI', directly answering the question correctly."
organizations,JPMorgan Chase,Which bank was fined by Germany’s financial regulator for issues related to a subsidiary’s compliance controls?,JPMorgan Chase was fined by Germany’s financial regulator for issues related to a subsidiary’s compliance controls.,"In the regulator action, JPMorgan Chase was fined by Germany’s supervisor over compliance controls at a subsidiary. The notice emphasized governance and reporting expectations rather than market losses.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
politicians,Viktor Orban,Which leader said his country received a sanctions exemption after talks with the incoming U.S. administration?,"After talks, Viktor Orban said his country received sanctions exemptions.","The leader who said his country received a sanctions exemption was Viktor Orban, crediting talks with the incoming administration.",True,The generated answer explicitly mentions 'Viktor Orban'.,True,"The generated answer correctly identifies Viktor Orban as the leader who said his country received sanctions exemptions after talks, which matches the core information of the reference answer."
companies,Walmart,Which retailer reported fourth-quarter results and issued annual guidance that investors watched for signals on discretionary spending?,Walmart reported fourth-quarter results and issued annual guidance.,Walmart reported fourth-quarter results and issued annual guidance on consumer spending.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cybersecurity,Check Point,Which company released a quarterly 2025 report noting a sharp rise in global attack volume and ransomware activity?,The quarterly report from Check Point noted a sharp rise in global attack volume and ransomware activity.,Check Point released the report.,True,The generated answer explicitly mentions 'Check Point'.,True,"The generated answer correctly identifies 'Check Point' as the entity associated with the report, which is the core information provided by the reference answer ('Check Point released the report')."
movies,Emilia Pérez,Which title was the non-English-language motion-picture winner at that U.S. awards show?,Emilia Pérez won the non-English-language feature in an Emilia Pérez film at the ceremony.,The non-English-language winner was Emilia Pérez at the ceremony.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
products,iPhone 17,Which handset line launched alongside a major mobile OS release for compatible devices in 2025?,iPhone 15 was tied to iOS 17.,"The handset line tied to the 2025 major mobile OS release was iPhone 17, as announced publicly.",False,The generated answer mentions 'iPhone 15' but not the specified entity 'iPhone 17'.,False,"The generated answer states 'iPhone 15 was tied to iOS 17', which is incorrect and does not align with the reference answer identifying 'iPhone 17' as the handset line for the 2025 OS release."
court cases,Meta,"During the government’s merger challenge trial, which company asked the judge to rule in its favor before the case fully concluded?","In the merger challenge, Meta was the company asking for resolution.","In that mid-trial request, Meta was the company asking for judgment as a matter of law.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sports teams,River Plate,Which club won a continental semi-final first leg by multiple goals to put itself on the brink of the final?,River Plate won the semi-final to take control.,River Plate won the semi-final first leg to take control of the tie.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,OpenAI,"After the preservation directive, which company publicly stated it was challenging the scope of the demand while following the court’s order?",OpenAI publicly stated it was challenging the scope of the demand while following the court’s order.,"The company responding publicly was OpenAI, according to its statement.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Simone Biles,Which athlete surprised fans by photographing an NFL game on the sidelines during a late-season matchup?,Simone Biles photographed the NFL game from the sideline.,Simone Biles was seen photographing the NFL game from the sideline. The appearance drew attention because it was a rare behind-the-camera moment.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,Bayer,"In an appellate decision that upheld a nine-figure judgment in another product-liability case, which company lost the appeal?","In the appellate decision, Bayer lost the appeal.","The company that lost the appeal was Bayer, under the appellate ruling.",True,The generated answer explicitly mentions 'Bayer'.,True,"Both the generated answer and the reference answer clearly state that Bayer lost the appeal, which is the core information requested by the question. The additional phrasing in both answers provides context but does not alter the core fact."
