category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
movies,82nd Golden Globe Awards,Which awards show crowned “Emilia Pérez” as the top musical-or-comedy film winner?,"At 82nd Golden Globe Awards, the musical-or-comedy film winner was awarded to “Anora in results” in the list. The winners slate also included “Emilia Pérez” as a winner for the musical-or-comedy film.",82nd Golden Globe Awards named “Emilia Pérez” as the musical-or-comedy film winner overall.,True,The generated answer explicitly mentions '82nd Golden Globe Awards'.,False,"The reference states 'Emilia Pérez' was *the* musical-or-comedy film winner overall. The generated answer initially states 'Anora in results' was the winner and then adds that 'Emilia Pérez' was *also* included as a winner, which contradicts the idea of 'Emilia Pérez' being *the top* winner and introduces incorrect information."
elections,Bolivia,"Which country’s election tribunal blocked a former leader’s candidacy, reshaping the presidential field?","The country’s election tribunal blocked a former leader’s candidacy, reshaping the presidential field in Argentina. The decision effectively removed a major contender from the race.",Bolivia,False,The generated answer mentions 'Argentina' instead of 'Bolivia'.,False,"The generated answer identifies Argentina as the country, while the reference states Bolivia. These are different countries, making the generated answer incorrect according to the reference."
laws,Digital Markets Act,Under which EU framework did authorities order a smartphone platform owner to improve interoperability for connected devices and services?,Digital Markets Act,The interoperability order relied on Digital Markets Act requirements.,True,The generated answer explicitly states the entity 'Digital Markets Act'.,True,"The generated answer 'Digital Markets Act' directly answers the question about the EU framework and matches the core information provided in the reference answer, which indicates the order relied on 'Digital Markets Act requirements'."
sports teams,Tottenham Hotspur,Which club immediately followed its European triumph by winning its last league match in emphatic fashion?,The club that won the European trophy and then the league match was Paris Saint-Germain.,"The club that backed up the European win with a big final-day league result was Tottenham Hotspur, per the match report.",False,The generated answer mentions 'Paris Saint-Germain' instead of 'Tottenham Hotspur'.,False,"The generated answer identifies 'Paris Saint-Germain' as the club, which is incorrect according to the reference answer that names 'Tottenham Hotspur'."
countries,Israel,The country where renewed strikes followed disputes over a ceasefire’s implementation and allegations of violations was which one?,"The country where renewed strikes followed disputes over a ceasefire’s implementation and allegations of violations was Israel, as the conflict escalated.","The country where renewed strikes followed disputes over a ceasefire’s implementation was Israel, amid allegations of violations and counter-claims.",True,The generated answer explicitly mentions 'Israel'.,True,"The generated answer identifies 'Israel' as the country and includes the core details about renewed strikes following disputes over a ceasefire's implementation and allegations of violations, matching the reference answer's key information. The additional phrase 'as the conflict escalated' does not alter the core truth or completeness of the answer."
cybersecurity,Cl0p,Which ransomware group had victims in 2025 confirm breaches after appearing on a public leak site tied to enterprise software exploitation?,"Cl0p had victims confirm breaches in 2025 tied to enterprise software exploitation, according to reports.",The confirmations in 2025 followed leak-site postings associated with Cl0p. They involved downstream victims responding to extortion and data exposure claims.,True,The generated answer explicitly mentions 'Cl0p'.,False,"The generated answer misses a key detail from the question and reference: that the confirmations followed appearing on a public leak site. It correctly identifies the entity, year, and type of exploitation, but omits the 'leak site' aspect."
cybersecurity,Citrix,Which company later issued additional 2025 updates intended to harden session handling and reduce exposure for internet-facing appliances?,The 2025 updates from Fortinet were intended to harden session handling and reduce exposure for internet-facing appliances.,The additional 2025 hardening updates were issued by Citrix. They focused on session handling and reducing exposure for internet-facing deployments.,False,The generated answer mentions 'Fortinet' instead of 'Citrix'.,False,"The generated answer incorrectly attributes the updates to Fortinet, while the reference answer correctly states Citrix. The core information (the company) is different."
sports teams,Juventus,Which club’s coach dismissed exit talk as speculation swirled ahead of a summer global tournament?,"The club that dismissed exit talk was Juventus, ahead of a summer global tournament.","Speculation centered on Juventus, with the coach dismissing exit talk.",True,The generated answer explicitly mentions 'Juventus'.,True,"The generated answer correctly identifies Juventus as the club whose coach dismissed exit talk, which is the core information conveyed by the reference answer."
cybersecurity,Ivanti,Which company issued a security update after an authentication-bypass weakness in its remote-access ecosystem drew active exploitation reports?,The company that issued a security update was Fortinet.,Ivanti issued a security update.,False,The generated answer mentions 'Fortinet' instead of the specified entity 'Ivanti'.,False,"The generated answer incorrectly identifies 'Fortinet' as the company that issued the security update, while the reference answer correctly identifies 'Ivanti'."
celebrities,Taylor Swift,Which celebrity confirmed an engagement after months of public speculation?,The engagement was confirmed by Taylor Swift after months of speculation.,The engagement was confirmed by Taylor Swift in public reports.,True,The generated answer explicitly mentions 'Taylor Swift'.,False,"The generated answer states the engagement was confirmed 'after months of speculation', which repeats a detail from the question. However, the reference answer states the engagement was confirmed 'in public reports'. These are different details regarding the manner or context of the confirmation, and since the reference is the source of truth, the generated answer does not perfectly match this specific detail."
sports teams,Inter Milan,"Which club was knocked out of the summer global tournament after a 2-0 defeat in the first knockout round, described as a major upset?","The club knocked out of the summer tournament after a 2-0 defeat was Real Madrid, in a group-stage exit.","In the upset knockout loss, Inter Milan went out after a 2-0 defeat. Coverage highlighted the underdog’s efficiency and how the favorite struggled to break through, sealing elimination.",False,The generated answer mentions 'Real Madrid' instead of 'Inter Milan'.,False,The generated answer provides incorrect information regarding the club (Real Madrid vs Inter Milan) and the stage of exit (group-stage exit vs first knockout round/upset knockout loss).
politicians,Justin Trudeau,Which leader announced counter-tariffs on U.S. goods in response to sweeping import duties?,"In response to U.S. tariffs, Justin Trudeau said Canada would impose retaliatory tariffs.","The leader who announced retaliatory tariffs against U.S. goods was Justin Trudeau, framing it as a defense of Canadian workers.",True,The generated answer explicitly mentions 'Justin Trudeau'.,True,"The generated answer correctly identifies Justin Trudeau as the leader who announced retaliatory tariffs, which is the core information provided by the reference and asked by the question. It captures the essence of the reference without needing to include the additional detail about 'defense of Canadian workers'."
sanctions,Bureau of Industry and Security,Which export-control authority implemented a rule expanding restrictions to cover certain affiliates connected to previously listed parties?,"In this case, the Bureau of Industry and Security (BIS) implemented the rule expanding restrictions. It’s part of the U.S. Department of Commerce, with the action treating the affiliates as de facto listed parties.",A rule by the Bureau of Industry and Security expanded restrictions to cover affiliates.,True,The generated answer explicitly mentions 'Bureau of Industry and Security (BIS)'.,True,"The generated answer correctly identifies 'Bureau of Industry and Security' as the entity that implemented the rule expanding restrictions, which aligns with the core information in the reference answer."
sports teams,FC Barcelona,Which club’s coach publicly urged a key player to commit his future and then indicated the situation was moving toward a resolution?,"The club that was in that situation was Paris Saint-Germain, with the player being Kylian Mbappé.","In that contract discussion, FC Barcelona was the club pushing for clarity early. The coach’s comments were presented as part of a broader effort to keep the core squad together for the following season.",False,The generated answer mentions 'Paris Saint-Germain' but not 'FC Barcelona'.,False,"The generated answer identifies Paris Saint-Germain as the club, while the reference answer identifies FC Barcelona. This is a direct factual contradiction."
products,iPhone 17,Which newly announced handset line opened for preorders shortly after its unveiling in 2025?,"The handset line you’re referring to was iPhone 17, according to multiple reports.",iPhone 17 opened for preorders shortly after its unveiling in 2025.,True,The entity 'iPhone 17' is explicitly mentioned in the generated answer.,True,"The generated answer correctly identifies 'iPhone 17' as the handset line referred to by the question, which is the core information provided by the reference answer. It implies that iPhone 17 is the one that opened for preorders shortly after its unveiling in 2025, without needing to repeat the full predicate from the question/reference."
politicians,Donald Trump,Which politician issued early-term directives aimed at reshaping federal agencies and rolling back regulations?,Donald Trump,Donald Trump,True,"The generated answer explicitly states 'Donald Trump', which is the specified entity.",True,"The generated answer 'Donald Trump' is identical to the reference answer 'Donald Trump', providing the correct core information."
cities,San Francisco,In which city did voters approve a local ballot measure that reshaped electoral districts?,The reporting placed the election outcome in San Francisco and described the ballot measure as reshaping electoral districts. It also noted the political implications for the city.,San Francisco was the city involved.,True,The generated answer explicitly mentions 'San Francisco'.,True,Both the generated answer and the reference answer correctly identify 'San Francisco' as the city. The generated answer includes additional context but provides the core information.
sports teams,Flamengo,Which club was eliminated in the last 16 of the summer global tournament after a 4-2 defeat?,"In the last 16 of the summer global tournament, Flamengo was eliminated after a 4-2 defeat. The report was clear that Flamengo was the team that lost, but the tournament was not specified.","Elimination fell on Flamengo, after a 4-2 defeat.",True,The generated answer explicitly mentions 'Flamengo' twice.,True,"The generated answer conveys the core information that Flamengo was eliminated after a 4-2 defeat, which matches the reference answer. The additional context from the question and the meta-commentary do not negate the core information."
products,Apple Vision Pro,Which headset line opened preorders the same day the upgraded version was unveiled in 2025?,Apple Vision Pro,"Alongside the announcement, Apple Vision Pro opened preorders for the upgraded model.",True,The generated answer explicitly mentions the entity 'Apple Vision Pro'.,True,"The generated answer 'Apple Vision Pro' directly answers the question by identifying the correct headset line, which aligns with the core information provided in the reference answer."
court cases,Amazon,"In a labor-related dispute, which company lost when an appeals court said it lacked jurisdiction to hear the company’s challenge?","The company that lost was Boeing, according to the appeals court ruling.","In the jurisdiction ruling, Amazon was the company that lost the attempt to short-circuit the labor-board process. The appeals court concluded the case could not be heard in that posture and sent the dispute back into the normal channel.",False,The generated answer mentions 'Boeing' instead of 'Amazon'.,False,"The generated answer identifies 'Boeing' as the company that lost, while the reference answer correctly identifies 'Amazon' as the company that lost. The core information is contradictory."
celebrities,Ariana Grande,Which entertainer hosted a late-night sketch show for the first time in years?,The entertainer hosting a late-night sketch show was Ariana Grande.,Ariana Grande hosted the sketch show. The episode included musical segments and comedy sketches.,True,The generated answer explicitly mentions 'Ariana Grande'.,True,"Both the generated and reference answers identify Ariana Grande as the entertainer who hosted the sketch show, which is the core information requested by the question. The reference includes additional details not strictly necessary to answer the 'which entertainer' part of the question."
products,Ozempic,Which diabetes brand was linked in 2025 reporting to extensive litigation targeting compounded semaglutide sellers?,Ozempic was linked in 2025 reporting to extensive litigation targeting compounded semaglutide sellers.,Ozempic was cited in 2025 reporting about extensive litigation aimed at curbing compounded copies. The manufacturer reported filing many cases in federal courts as supply conditions changed.,True,The generated answer explicitly mentions 'Ozempic'.,True,"The generated answer provides the core information that Ozempic was linked in 2025 reporting to extensive litigation targeting compounded semaglutide sellers, which aligns with the reference answer's key facts about Ozempic and litigation against compounded copies."
sanctions,Bureau of Industry and Security,Which export-control authority issued a rule intended to tighten controls on advanced computing supply chains and certain sensitive technologies?,"In this case, the Bureau of Industry and Security (BIS) issued the rule. It was part of a broader effort to strengthen supply chain resilience and mitigate emerging and foundational technologies risks, with a focus on advanced computing and emerging technologies.",Bureau of Industry and Security,True,The generated answer explicitly mentions 'Bureau of Industry and Security'.,True,"The generated answer correctly identifies 'Bureau of Industry and Security', which is the core information provided by the reference answer."
sports teams,Napoli,"Which club was crowned domestic league champion after winning on the final weekend, completing a title comeback under its coach?","The club that won the title after a comeback was Liverpool, under Jürgen Klopp.",Napoli,False,"The generated answer mentions 'Liverpool', not 'Napoli'.",False,"The generated answer states 'Liverpool', which is incorrect according to the reference answer 'Napoli'."
sports teams,Inter Miami CF,"Which club won an away league match in August with a two-goal contribution from its captain, extending a strong midseason run?",Inter Miami CF,"In that August road win, Inter Miami CF collected three points with its captain directly involved in both goals. The match report emphasized how the club controlled key moments, maintaining momentum heading into the final stretch.",True,The generated answer explicitly mentions 'Inter Miami CF'.,True,"The generated answer directly provides the club name requested by the question, and this club is confirmed as correct by the reference answer. The reference provides additional context/justification, but the core answer to 'Which club?' is present in the generated answer."
celebrities,Novak Djokovic,Which veteran was knocked out in the Wimbledon semifinals by the top seed in a straight-sets loss?,Novak Djokovic,"At Wimbledon, Novak Djokovic was beaten in the semifinals by the top seed.",True,The generated answer explicitly states 'Novak Djokovic'.,True,"The question asks 'Which veteran...', and the generated answer 'Novak Djokovic' directly identifies the person described in the question, which is confirmed by the reference answer as the one who was beaten in the semifinals by the top seed."
elections,United Kingdom,Which country later saw additional by-elections and local contests used as barometers for national party strength ahead of the next cycle?,"In this case, the United Kingdom saw additional by-elections and local contests used as barometers for national party strength ahead of the next cycle.",Later contests in United Kingdom were treated as barometers of national party strength. The results shaped strategy heading into the next cycle.,True,The entity 'United Kingdom' is explicitly mentioned in the generated answer.,True,"The generated answer conveys the same core information as the reference answer, stating that the United Kingdom saw contests used as barometers for national party strength ahead of the next cycle."
celebrities,Iga Świątek,Which women’s star lost a Grand Slam semifinal after her opponent dominated key return games?,Iga Świątek lost a semifinal after her opponent dominated key return games.,"In the semifinal, Iga Świątek lost after return games swung against her.",True,The entity 'Iga Świątek' is explicitly mentioned in the generated answer.,True,The generated answer provides the same core information as the reference answer: Iga Świątek lost a semifinal due to her opponent dominating key return games ('return games swung against her').
movies,International Film Festival Rotterdam 2025,Which festival awarded a Special Jury Award to “Im Haus meiner Eltern”?,"At BFI London Film Festival 2025, “Im Haus meiner Eltern” won the Special Jury Award in the 2025 lineup.",The Special Jury Award referenced in the question was awarded at International Film Festival Rotterdam 2025 in the results.,False,The generated answer mentions 'BFI London Film Festival 2025' instead of 'International Film Festival Rotterdam 2025'.,False,The generated answer provides a different festival ('BFI London Film Festival 2025') than the one specified in the reference answer ('International Film Festival Rotterdam 2025').
cybersecurity,CISA,"Which U.S. cyber agency updated a threat-actor advisory in 2025 to reflect newer tactics, including data theft for extortion before disruption?",The 2025 advisory from CISA reflected newer tactics.,The 2025 advisory update describing data theft for extortion was published by CISA. It reflected newer tactics and recommended detection and response improvements.,True,The generated answer explicitly mentions 'CISA'.,False,The generated answer misses a key detail from the question and reference: the specific 'newer tactics' including 'data theft for extortion before disruption'. It only generally states 'reflected newer tactics' without confirming the specific type of tactic.
sanctions,Houthis,Which armed group was the focus of a large-scale action against illicit oil trading and shipping intended to disrupt revenue streams?,"In this action, the Houthis were targeted. The operation was led by the U.S. and involved disrupting revenue flows from oil smuggling.","In this action, the Houthis were the focus of a large-scale move against illicit oil trading and shipping intended to disrupt revenue. It targeted facilitators and logistics nodes to reduce cashflow, within the action.",True,The generated answer explicitly mentions 'Houthis'.,True,"The generated answer conveys the core information that the Houthis were targeted in an action against illicit oil trading to disrupt revenue streams, which matches the key points of the reference answer. While the generated answer adds that the operation was led by the U.S. and the reference mentions targeting facilitators, these are additional details and the core answer to the question ('Which armed group...') remains consistent and correct."
politicians,Nicolas Maduro,Which leader was linked in U.S. designations to a foreign group accused of aiding gangs and illicit networks? (Reuters),"In U.S. designations, Benjamin Netanyahu was linked to a foreign group accused of aiding gangs and illicit networks.",Nicolas Maduro was linked in U.S. designations to a foreign group accused of aiding gangs.,False,The generated answer mentions 'Benjamin Netanyahu' instead of 'Nicolas Maduro'.,False,The generated answer provides the incorrect leader ('Benjamin Netanyahu') compared to the reference answer ('Nicolas Maduro').
organizations,Johnson & Johnson,Which healthcare conglomerate posted quarterly results showing strong oncology demand while some device segments lagged?,The quarterly results from Johnson & Johnson highlighted strong oncology demand while some device segments lagged.,The quarterly update from Johnson & Johnson cited strong oncology demand.,True,The generated answer explicitly mentions 'Johnson & Johnson'.,True,"The generated answer conveys the same core information as the reference answer, stating that Johnson & Johnson had strong oncology demand. It also includes the additional detail about lagging device segments which was present in the original question, making it more complete without contradicting the reference."
sanctions,North Korea,Which country was the focus of another sanctions action tied to overseas labor-and-IT schemes used to generate revenue and evade controls?,North Korea was the focus of another sanctions action tied to overseas labor-and-IT schemes used to generate revenue and evade controls.,North Korea was the focus of the action.,True,The answer explicitly mentions 'North Korea'.,True,"The generated answer provides the same core information ('North Korea was the focus of the action') as the reference, while also repeating some context from the question which is not incorrect."
sports teams,Borussia Dortmund,Which club delivered on the final day with a big win and clinched a place in next season’s top European competition?,"The final answer was not provided, and the match was not described as a big win.",Borussia Dortmund clinched a top-four finish with a final-day win.,False,The generated answer does not mention or reference 'Borussia Dortmund'. It is a meta-commentary.,False,"The generated answer states that the 'final answer was not provided' and does not convey any of the core information present in the reference answer (i.e., Borussia Dortmund clinching a top-four finish)."
laws,Bank Secrecy Act,Which U.S. AML framework underpinned a regulator’s trend analysis using suspicious activity data to describe patterns in ransomware-related filings?,"The Bank Secrecy Act, as implemented by the Financial Crimes Enforcement Network (FinCEN), was the legal basis for the analysis.",Bank Secrecy Act supported the ransomware trend analysis.,True,The generated answer explicitly mentions 'The Bank Secrecy Act'.,True,"Both answers identify 'Bank Secrecy Act' as the framework. The generated answer provides additional context (FinCEN, legal basis) but does not contradict or omit the core information present in the reference answer."
cybersecurity,Palo Alto Networks,Which company’s 2025 threat-research briefing highlighted evolving attacker tactics targeting perimeter security products and recommended hardening steps?,The 2025 threat-research briefing from Palo Alto Networks highlighted evolving attacker tactics targeting perimeter security products. It recommended hardening steps to improve defenses.,The briefing from Palo Alto Networks described evolving tactics in 2025. It recommended hardening steps and monitoring patterns associated with edge targeting.,True,The generated answer explicitly mentions 'Palo Alto Networks'.,True,"The generated answer conveys all the core information: the company, the 2025 briefing, evolving attacker tactics targeting perimeter security products (which aligns with 'edge targeting' in the reference), and recommended hardening steps."
movies,Anora,Which film won the leading-actress prize there for Mikey Madison?,The leading-actress prize was won by Mikey Madison at the ceremony. Anora at the world premiere of “Anora” won that year.,The leading-actress prize referenced in the question went to Mikey Madison for Anora at the ceremony.,True,The generated answer explicitly mentions 'Anora' twice: 'Anora at the world premiere of “Anora” won that year.',True,"The generated answer conveys the core information that Mikey Madison won the leading-actress prize and the film associated with this win is 'Anora'. Although the phrasing 'Anora at the world premiere of “Anora” won that year' is not as direct as 'for Anora', in context, following the statement about Mikey Madison's win, it sufficiently identifies 'Anora' as the film for which she won the prize, matching the intent of the reference answer."
products,Radeon RX 9070 XT,"In 2025, which graphics card had full specifications detailed publicly ahead of release?",GeForce RTX 5090 was detailed publicly ahead of release.,"Ahead of release, Radeon RX 9070 XT had its full specifications detailed publicly.",False,The generated answer mentions 'GeForce RTX 5090' instead of the entity 'Radeon RX 9070 XT'.,False,"The generated answer provides 'GeForce RTX 5090' as the graphics card, which contradicts the reference answer's 'Radeon RX 9070 XT'."
companies,Uber,Which company said members of its monthly loyalty program surged and that subscribers were meaningfully more profitable than non-members?,"The company that said members of its monthly loyalty program surged was Walmart, according to its statement.",Subscribers in a monthly loyalty program at Uber surged and were described as more profitable than non-members.,False,The generated answer mentions 'Walmart' but not 'Uber'.,False,"The generated answer identifies 'Walmart' as the company, whereas the reference answer correctly identifies 'Uber' as the company that made the statement."
organizations,Samsung Electronics,Which electronics maker was reported to have reached a deal to supply AI data-center chips for a massive new compute project backed by major technology investors?,"The electronics maker that reached a deal to supply AI data-center chips was Nvidia, according to the report.","In supply-chain reporting, Samsung Electronics was described as agreeing to supply AI data-center chips for a large new compute project. The coverage linked the deal to expanding data-center build-outs and competition in advanced memory.",False,The generated answer mentions 'Nvidia' instead of 'Samsung Electronics'.,False,"The generated answer states 'Nvidia' as the electronics maker, which contradicts the reference answer that identifies 'Samsung Electronics'."
laws,Foreign Corrupt Practices Act,Which U.S. overseas anti-bribery statute was singled out when the White House ordered a major policy shift affecting enforcement priorities?,Foreign Corrupt Practices Act,Foreign Corrupt Practices Act,True,The generated answer explicitly mentions the entity 'Foreign Corrupt Practices Act'.,True,"The generated answer is identical to the reference answer, providing the exact same core information."
companies,Intel,Which company announced a new restructuring plan that included job reductions and tighter budget controls?,"The company that announced a new restructuring plan was Microsoft, according to the latest information.","The company that announced a restructuring plan with job reductions and tighter budgets was Intel, management said.",False,The generated answer mentions 'Microsoft' instead of the entity 'Intel'.,False,"The generated answer states 'Microsoft' announced the plan, while the reference answer correctly identifies 'Intel' as the company, making the core information mismatched and incorrect."
movies,78th Locarno Film Festival,Which festival publicly announced its international juries ahead of the event?,"At 78th Cannes Film Festival, the international juries were announced publicly in the notice. The same also happened for 50th Toronto International Film Festival in its announcement.",The juries announcement described in the question was issued by 78th Locarno Film Festival in advance.,False,"The generated answer mentions '78th Cannes Film Festival' and '50th Toronto International Film Festival', but not '78th Locarno Film Festival'.",False,"The reference answer correctly identifies '78th Locarno Film Festival' as the festival that announced its juries. The generated answer mentions '78th Cannes Film Festival' and '50th Toronto International Film Festival' instead, which are incorrect based on the reference."
elections,Argentina,A midterm vote that delivered notable gains for the sitting president’s bloc occurred in which country?,The midterm vote that delivered notable gains for the sitting president’s bloc was in Mexico.,The midterm vote in Argentina delivered gains for the president’s bloc.,False,The generated answer mentions 'Mexico' instead of 'Argentina'.,False,"The generated answer states the midterm vote was in 'Mexico', while the reference answer states it was in 'Argentina'. The core information (country) is different."
companies,Samsung Electronics,Which company announced plans to cancel shares and expand shareholder returns after improved profitability?,"The company that announced plans to cancel shares and expand shareholder returns was Apple, according to its board decision.",Samsung Electronics,False,The generated answer mentions 'Apple' instead of 'Samsung Electronics'.,False,"The generated answer incorrectly identifies the company as Apple, while the reference answer correctly states Samsung Electronics."
celebrities,Novak Djokovic,Which athlete publicly said he was still chasing more milestones as he prepared for another Wimbledon campaign?,Novak Djokovic said he was still chasing more milestones as he prepared for another Wimbledon campaign.,Novak Djokovic said he was still chasing milestones ahead of Wimbledon. He framed the comments as motivation despite his long list of titles.,True,The entity 'Novak Djokovic' is explicitly mentioned in the generated answer.,True,"The generated answer conveys the same core information as the reference answer, identifying Novak Djokovic as the athlete chasing more milestones before Wimbledon. The additional context about motivation in the reference is not essential for answering the specific question asked."
products,Nintendo Switch 2,Which new hybrid game console launched in early June 2025?,Nintendo Switch 2 was launched in 2022.,Nintendo Switch 2,True,The generated answer explicitly mentions 'Nintendo Switch 2'.,False,"The reference answer 'Nintendo Switch 2' implies that the Nintendo Switch 2 launched in early June 2025 (as per the question). The generated answer states 'Nintendo Switch 2 was launched in 2022', which contradicts the launch date implied by the question and reference, thus not conveying the same core information in context."
sports teams,Juventus,"Which club suffered a heavy group-stage defeat against an English opponent, conceding five despite scoring twice?","The club that suffered a heavy group-stage defeat was Borussia Dortmund, according to the match report.","In that high-scoring loss, Juventus conceded five and fell in the group stage. Reporting emphasized how defensive lapses were punished, even as the team still created enough chances to score twice.",False,"The generated answer mentions ""Borussia Dortmund"" instead of the entity ""Juventus"".",False,"The generated answer incorrectly identifies the club as ""Borussia Dortmund"", while the reference answer correctly states it was ""Juventus""."
organizations,Alphabet,Which company faced a US judge weighing potential remedies in a major antitrust case after a prior ruling found it maintained an illegal monopoly in online search?,"The remedies phase came after Alphabet, the parent company of Google, faced a US judge weighing options. The prior ruling found Google maintained an illegal monopoly in online search.","In the remedies phase, Alphabet faced a US judge considering changes after an earlier monopoly finding. The proceedings focused on potential fixes in online search and related practices.",True,The generated answer explicitly mentions 'Alphabet'.,True,The generated answer conveys the same core information: 'Alphabet' faced a US judge weighing remedies ('weighing options') after a prior ruling found an illegal monopoly in 'online search'. This closely matches the reference answer's key points.
sports teams,Manchester City,Which club opened the summer global tournament with a win to take three points from its first match?,"The opener was won by Manchester City, as they took three points from the first match.","The opener was won by Manchester City, setting the tone for the group.",True,The generated answer explicitly mentions 'Manchester City'.,True,"Both the generated and reference answers state that Manchester City won the opener. The generated answer also directly addresses the 'took three points' part of the question, which is implied by 'setting the tone' in the reference and the context of a win."
elections,Tanzania,Which country’s main opposition was constrained through disqualifications and legal pressure ahead of national voting?,The country’s main opposition in Ukraine faced disqualification and legal pressure ahead of national voting.,Tanzania,False,The generated answer mentions 'Ukraine' instead of 'Tanzania'.,False,"The generated answer provides 'Ukraine' as the country, while the reference answer is 'Tanzania'. The core information does not match."
cybersecurity,Oracle,Which company issued a quarterly security patch update early in 2025 as part of a long-standing schedule for large patch bundles?,The quarterly security patch update from Oracle was issued early in 2025. The company has a long-standing schedule for large patch bundles as part of its quarterly update cycle.,"The quarterly patch bundle released early in 2025 came from Oracle, as part of its schedule.",True,The generated answer explicitly mentions 'Oracle'.,True,The generated answer conveys the same core information as the reference: that Oracle issued a quarterly patch/security update early in 2025 as part of its schedule. It also includes the detail about the 'long-standing schedule for large patch bundles' which aligns with 'as part of its schedule' in the reference and the question's context.
movies,2025 Writers Guild Awards,Which writers’ guild ceremony gave its quiz-and-audience participation prize to “Pop Culture Jeopardy!”?,"At Writers Guild Awards 2025, the quiz-and-audience participation prize was given to “Pop Culture Jeopardy!” in the 2025 ceremony.","At 2025 Writers Guild Awards, the quiz-and-audience participation prize went to “Pop Culture Jeopardy!” in the lineup. The ceremony also awarded a drama-series prize to “Shōgun” there.",True,"The generated answer explicitly mentions 'Writers Guild Awards 2025', which is the entity.",True,"The generated answer conveys the core information that the 2025 Writers Guild Awards gave the quiz-and-audience participation prize to 'Pop Culture Jeopardy!', matching the primary fact in the reference answer. The reference's additional information about 'Shōgun' is not required for a match on the core question."
court cases,Live Nation,"In related securities litigation, which company agreed to a proposed settlement worth tens of millions of dollars?","The company agreeing to a proposed settlement was Live Nation, as reported.",Live Nation agreed to a proposed settlement in the securities case.,True,The generated answer explicitly mentions 'Live Nation'.,True,"Both the generated answer and the reference answer state that Live Nation agreed to a proposed settlement, directly answering the core of the question."
products,GeForce RTX 5090,Which top-end consumer graphics card was revealed during the 2025 CES cycle?,GeForce RTX 5090 was presented as the top-end consumer graphics card during the 2025 CES cycle.,GeForce RTX 5090,True,The generated answer explicitly mentions 'GeForce RTX 5090'.,True,"The generated answer correctly identifies 'GeForce RTX 5090', which is the key information provided by the reference answer. The additional context in the generated answer does not detract from its correctness."
countries,France,"In which country did a wave of coordinated attacks target prisons and related facilities, intensifying security concerns?","In Mexico, a wave of coordinated attacks targeted prisons and related facilities.",France faced a wave of coordinated attacks targeting prisons and related facilities.,False,The generated answer mentions 'Mexico' instead of 'France'.,False,"The generated answer incorrectly states 'Mexico' as the country where the attacks occurred, while the reference answer correctly identifies 'France'."
products,Nintendo Switch 2,Which new console’s maker later reported about six million units sold within roughly seven weeks in 2025?,Nintendo Switch 2 was reported to have sold around six million units in seven weeks.,"Within weeks of launch, Nintendo Switch 2 was reported to have sold around six million units.",True,The generated answer explicitly mentions 'Nintendo Switch 2'.,True,"Both answers state that Nintendo Switch 2 was reported to have sold around six million units. The generated answer specifies 'in seven weeks', which aligns with the question's 'roughly seven weeks', while the reference says 'Within weeks of launch'. Both convey the same core information regarding the console and its sales figures within a short timeframe."
cybersecurity,CVE-2025-61882,"Which specific vulnerability was described as a critical, unauthenticated remote-code-execution issue in an enterprise suite component with a very high severity score?",CVE-2025-61882,CVE-2025-61882,True,The generated answer explicitly mentions the entity 'CVE-2025-61882'.,True,"The generated answer 'CVE-2025-61882' is identical to the reference answer, providing the exact key information requested by the question."
politicians,Keir Starmer,Which UK leader’s government agreed to make a payment connected to canceling an overseas asylum plan?,The UK leader whose government agreed to make a payment connected to canceling an overseas asylum plan was Rishi Sunak.,Keir Starmer,False,"The generated answer mentions 'Rishi Sunak', not 'Keir Starmer'.",False,"The reference answer states 'Keir Starmer' is the correct individual, while the generated answer states 'Rishi Sunak', which is a different person."
countries,Japan,The country whose central bank lifted its policy rate to 0.75% late in the year was which one?,The central bank in Australia lifted its policy rate to 0.75% late in the year. The move was seen as a surprise to markets and reflected a shift in policy stance.,"The country whose central bank lifted its policy rate to 0.75% late in the year was Japan, per the decision statement.",False,The generated answer mentions 'Australia' instead of 'Japan'.,False,"The generated answer states the central bank is in 'Australia', while the reference answer correctly identifies it as 'Japan'. The core information about the country is different."
organizations,Amazon,Which company reported quarterly results with a stronger-than-expected outlook as it expanded data-center capacity for AI workloads?,"The company that reported a stronger-than-expected outlook was Microsoft, according to its quarterly update. The report emphasized expanded data-center capacity for AI workloads and other growth drivers.","In the quarterly outlook, Amazon offered guidance that came in stronger than expected. The company also described ongoing data-center expansion to meet AI-driven demand.",False,The generated answer explicitly mentions 'Microsoft' instead of 'Amazon'.,False,"The generated answer identifies the company as Microsoft, while the reference answer identifies it as Amazon. This is a fundamental factual error despite other details being similar."
sports teams,Manchester United,Which club enjoyed a comfortable 4-1 home win in December that eased pressure and lifted it in the standings?,"The club that won 4-1 at home and lifted the pressure was Manchester City, according to the match report.","In that December league win, Manchester United ran out 4-1 winners. The report highlighted how the team managed the game after taking control, with the crowd responding to a rare emphatic finish.",False,The generated answer mentions 'Manchester City' instead of the specified entity 'Manchester United'.,False,"The generated answer provides incorrect information by stating 'Manchester City' as the club, whereas the reference answer correctly identifies 'Manchester United'."
