category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
politicians,Narendra Modi,Which leader backed a sweeping tax overhaul pitched as one of the biggest reforms in decades?,"Narendra Modi, the Prime Minister of India, backed a sweeping tax overhaul pitched as one of the biggest reforms in decades. His government rolled out a new tax regime in 2019, simplifying and consolidating existing taxes into a single rate structure.","In a reform push, Narendra Modi backed a sweeping tax overhaul billed as the biggest in decades. The proposal aimed to simplify levies across states and broaden the tax base for better compliance.",True,The generated answer explicitly mentions 'Narendra Modi'.,True,"The generated answer correctly identifies Narendra Modi as backing the sweeping tax overhaul pitched as one of the biggest reforms in decades, which is the core information in the reference. It also provides consistent additional context about the tax reform's aims, even though it adds extra detail (like the year 2019) not present in the reference."
politicians,Narendra Modi,"Which leader warned a neighboring rival of further strikes if attacks recur, signaling a tougher posture?","The leader who warned of further strikes if attacks recur was Narendra Modi, signaling a tougher posture.","The leader who warned of further strikes if attacks recur was Narendra Modi, signaling a harder security posture.",True,The generated answer explicitly mentions 'Narendra Modi'.,True,"The generated answer provides the same core information as the reference, identifying Narendra Modi and describing the warning and the 'tougher posture' which is semantically equivalent to 'harder security posture'."
court cases,Meta,"In a case about a sweeping privacy settlement, which company saw an appeals court uphold approval of the deal?",Meta saw an appeals court uphold the privacy settlement.,Meta saw an appeals court uphold the privacy settlement.,True,The generated answer explicitly mentions 'Meta'.,True,The generated answer is identical to the reference answer and conveys all the same core information.
organizations,Shell,Which oil major warned in a trading update that quarterly earnings would be hit by weaker gas trading and losses in chemicals and products?,"In the trading update, Shell warned that quarterly earnings would be hit by weaker gas trading and losses in chemicals and products. The company is Shell.","In the trading update, Shell warned that quarterly earnings would be hit by weaker gas trading and chemicals losses. The statement pointed to margin pressure and planned maintenance as additional drags in the period.",True,The generated answer explicitly mentions 'Shell' twice.,True,"The generated answer conveys the same core information as the reference: Shell warned in a trading update that quarterly earnings would be hit by weaker gas trading and losses in chemicals and products. While the reference includes additional details about 'margin pressure and planned maintenance', the generated answer correctly addresses the main points asked by the question and present in the reference."
elections,Germany,Which country’s national election delivered a win for conservatives while the far right posted a historically strong showing?,Germany,Germany,True,"The generated answer explicitly states 'Germany', which is the specified entity.",True,The generated answer 'Germany' is identical to the reference answer 'Germany' and directly answers the question.
cybersecurity,CISA,Which U.S. cyber agency released an updated 2025 advisory describing new findings about a ransomware group’s evolving tactics and victim targeting?,The 2025 advisory describing new findings about a ransomware group’s evolving tactics was released by CISA.,The updated 2025 advisory from CISA described the evolving tactics.,True,The generated answer explicitly mentions 'CISA'.,True,"Both the generated answer and the reference answer correctly identify CISA as the agency related to the 2025 advisory and the description of evolving tactics. The generated answer provides the key information asked by the question, similar to the reference."
cybersecurity,Fortinet,"When an authentication or access-control weakness in a widely deployed security appliance was reported under active exploitation, which company issued the advisory?",The advisory addressing active exploitation of an authentication or access-control weakness in a widely deployed security appliance was issued by Fortinet.,"The advisory addressing active exploitation of an access-control weakness was issued by Fortinet, as documented.",True,The generated answer explicitly mentions 'Fortinet'.,True,"Both answers correctly identify Fortinet as the company that issued the advisory addressing active exploitation of an access-control weakness. The generated answer includes slightly more detail from the original question (authentication or access-control weakness, widely deployed security appliance) but provides the same core factual information as the reference."
companies,Tesla,Which company reported quarterly deliveries showing shifting demand across key regions?,Quarterly deliveries from Tesla reported shifting demand across key regions.,Quarterly deliveries from Tesla showed shifting demand across key regions.,True,The entity 'Tesla' is explicitly mentioned in the generated answer.,True,The generated answer conveys the same core information as the reference answer. Both identify Tesla as the company and describe the quarterly deliveries showing shifting demand. The difference between 'reported' and 'showed' is minor and semantically equivalent in this context.
sanctions,Council of the European Union,Which intergovernmental body extended restrictive measures targeting a designated militant organization and maintained the framework without relaxing key prohibitions?,Council of the European Union,Council of the European Union,True,The generated answer explicitly mentions the entity 'Council of the European Union'.,True,"The generated answer is identical to the reference answer, providing the same core information."
sanctions,European Union,Which bloc approved a later package that widened the scope of restrictions and added fresh listings to increase pressure on targeted activities?,European Union,"In this action, the European Union approved a later package that widened restrictions and added fresh listings. It also emphasized stronger enforcement steps across partners, within the same measures.",True,The generated answer explicitly mentions 'European Union'.,True,The generated answer 'European Union' directly answers the question 'Which bloc...' and this is fully supported by the reference answer.
cybersecurity,NCSC,Which UK cyber authority published updated guidance on supply chain security principles to help organizations strengthen supplier oversight?,The guidance on supply chain security principles was published by NCSC in 2022. It outlined practical steps for suppliers and buyers to improve supply chain security and reduce risk.,The guidance on supply chain security principles was published by NCSC in 2025. It outlined practical steps for supplier oversight and risk reduction across dependencies.,True,The generated answer explicitly mentions 'NCSC'.,False,"While the generated answer correctly identifies 'NCSC' as the publisher, it states the guidance was published in '2022', whereas the reference answer states '2025'. This factual discrepancy makes it not match the reference as the source of truth."
cities,Atlanta,A city was tied to growing pushback against large industrial or infrastructure projects as more were proposed; which city was it?,"The pushback described was reported in Atlanta, according to coverage.","The pushback described was reported in Atlanta, according to coverage.",True,The generated answer explicitly mentions 'Atlanta'.,True,"The generated answer is identical to the reference answer, conveying the same core information."
sports teams,Tottenham Hotspur,"Which club dismissed its head coach shortly after lifting a European trophy, citing broader performance concerns?","The club that dismissed the head coach after lifting a European trophy was Tottenham Hotspur, but it was not a clean exit. 

A more recent example is the club that made the headlines, with the team being Atlético Madrid. However, it was not a direct link to the final, as the coach was already under pressure.

The club that fits the description and made the move in the aftermath was Atlético Madrid's city rivals, with the manager going out the next day. The answer is Atlético Madrid's city rivals, Real Madrid's manager was not the one who left, but the team that fits the description is Atlético","Soon after the trophy, Tottenham Hotspur parted ways with the head coach. Reports noted that the decision reflected league-form frustration even as the club had just secured silverware.",True,The generated answer explicitly mentions 'Tottenham Hotspur' in the first sentence.,False,"While the generated answer initially identifies Tottenham Hotspur, it then becomes confusing and contradictory by discussing Atlético Madrid and Real Madrid's city rivals as also fitting the description or being 'the answer', ultimately failing to convey the core information clearly and accurately as presented in the reference."
laws,Corporate Sustainability Due Diligence Directive (CSDDD),Under which EU due-diligence framework did member-state ministers adopt a measure postponing certain deadlines and phasing?,The postponement was part of the Corporate Sustainability Reporting Directive (CSRD) framework.,The postponement measure covered Corporate Sustainability Due Diligence Directive (CSDDD) deadlines.,False,"The generated answer mentions 'Corporate Sustainability Reporting Directive (CSRD)', which is a different entity from 'Corporate Sustainability Due Diligence Directive (CSDDD)'.",False,"The generated answer provides 'Corporate Sustainability Reporting Directive (CSRD)' as the framework, which is incorrect. The reference answer correctly identifies 'Corporate Sustainability Due Diligence Directive (CSDDD)'."
cybersecurity,Citrix,"Which company published another 2025 advisory for separate appliance flaws and recommended auditing configurations, logging, and access controls?","The 2025 advisory from Citrix recommended auditing configurations, logging, and access controls.","The later 2025 advisory was published by Citrix. It recommended auditing configurations, logging, and access controls to detect and prevent appliance compromise.",True,The generated answer explicitly mentions 'Citrix'.,True,"The generated answer conveys all the core information from the reference, identifying Citrix as the publisher of the 2025 advisory and listing the recommended actions (auditing configurations, logging, and access controls)."
countries,India,In which country did election officials release a multi-phase timetable for voting and counting in a large state contest?,Election officials in India released a multi-phase timetable for voting and counting in a large state contest.,Election officials in India released a multi-phase timetable for voting and counting in a large state contest. The schedule laid out phased polling and a defined counting day across weeks.,True,The generated answer explicitly mentions 'India'.,True,"The generated answer conveys the same core information as the reference answer, answering the question about the country where the timetable was released. The reference answer includes an additional sentence of detail, but the generated answer provides the full essential information."
laws,Digital Services Act,Which EU regulatory act was highlighted in an official explainer describing how authorities can require risk management and transparency from very large online platforms?,The relevant act is the Digital Services Act.,The official explainer pointed to the Digital Services Act as the tool to impose risk assessments and transparency on very large platforms. It emphasized regulator powers to demand audits and corrective action where systemic risks persist.,True,The generated answer explicitly mentions 'Digital Services Act'.,True,"The generated answer provides the core information requested by the question, which is the name of the regulatory act ('Digital Services Act'). The reference answer confirms this name and elaborates, but the essential answer to the 'which' question is present in the generated answer."
politicians,Giorgia Meloni,Which leader’s government approved issuing roughly half a million non-EU work visas over several years?,"The leader whose government approved issuing roughly half a million non-EU work visas was Giorgia Meloni, after becoming prime minister.","The leader whose government approved a large increase in work visas was Giorgia Meloni, emphasizing legal pathways.",True,The generated answer explicitly mentions 'Giorgia Meloni'.,True,"Both answers correctly identify Giorgia Meloni as the leader. The generated answer specifies 'roughly half a million non-EU work visas', which aligns with the 'large increase in work visas' mentioned in the reference and directly reflects the quantity in the question."
cybersecurity,Adobe,"Which company, in a separate 2025 release, addressed a code-execution risk affecting widely used document-viewing software?","The company that addressed a code-execution risk in document-viewing software was Adobe, in a 2025 release.",The update from Adobe addressed the document-viewing risk promptly.,True,The generated answer explicitly mentions 'Adobe'.,False,"The generated answer mentions 'in a 2025 release' and 'code-execution risk affecting document-viewing software'. The reference answer mentions 'promptly' and 'document-viewing risk'. While both identify Adobe and a risk/update, the specific details regarding the timing/nature of the risk ('2025 release' vs 'promptly', and 'code-execution risk' vs 'document-viewing risk') are different, meaning they do not convey the exact same core information."
elections,Romania,Which country then moved toward government formation talks with the new leadership signaling priorities for the next parliamentary session?,"After the latest update, Romania moved toward government formation talks with the new leadership.","After the result, Romania moved toward government formation talks. The new leadership signaled priorities for the next parliamentary session.",True,The generated answer explicitly mentions 'Romania'.,False,"The generated answer omits the information about the new leadership 'signaling priorities for the next parliamentary session', which is present in both the question and the reference answer."
politicians,Recep Tayyip Erdogan,Which leader’s opponents faced a fresh arrest order alleging “political espionage” against a jailed mayor?,Recep Tayyip Erdogan faced opponents with a fresh arrest order alleging political espionage against a jailed mayor.,"After the court order, Recep Tayyip Erdogan was at the center of renewed political tensions involving a jailed mayor. The development was described as another escalation in legal actions targeting opposition figures.",True,The generated answer explicitly mentions 'Recep Tayyip Erdogan'.,True,"Both the generated and reference answers identify Recep Tayyip Erdogan as the leader associated with the events described. The reference states he was 'at the center of renewed political tensions involving a jailed mayor' and 'legal actions targeting opposition figures', which aligns with the generated answer stating he 'faced opponents with a fresh arrest order alleging political espionage against a jailed mayor'. The generated answer directly answers the 'Which leader's' part of the question with the correct entity and includes the context provided in the question, which is supported by the broader description in the reference."
celebrities,Caitlin Clark,Which athlete returned from a brief injury absence and immediately played heavy minutes in her first game back?,"After returning, Caitlin Clark logged heavy minutes.","After returning, Caitlin Clark logged heavy minutes.",True,The entity 'Caitlin Clark' is explicitly mentioned.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
organizations,IBM,Which enterprise software company received clearance from the UK competition regulator for its earlier purchase of an infrastructure-software firm?,IBM,IBM,True,"The generated answer is 'IBM', which is the specified entity.",True,"The generated answer 'IBM' is identical to the reference answer 'IBM', providing the exact same core information."
politicians,Benjamin Netanyahu,Which politician had court hearings postponed or canceled amid security concerns affecting proceedings?,Security concerns led Benjamin Netanyahu’s trial hearings to be postponed.,Security concerns led Benjamin Netanyahu’s trial hearings to be cancelled.,True,The generated answer explicitly mentions 'Benjamin Netanyahu'.,False,"The generated answer states hearings were 'postponed', while the reference answer states they were 'cancelled'. These are different outcomes, and the reference provides the specific outcome that is considered the 'source of truth'."
elections,Poland,Which country held a first round that produced a tight contest and elevated the influence of eliminated candidates’ voters?,Poland,Poland,True,The generated answer explicitly states 'Poland'.,True,The generated answer 'Poland' is identical to the reference answer 'Poland'.
elections,Ivory Coast,"In which country did electoral authorities reject a prominent candidacy, intensifying political tensions ahead of the vote?",Ivory Coast rejected a prominent candidacy ahead of the vote.,Ivory Coast rejected a prominent candidacy ahead of the vote.,True,The generated answer explicitly mentions 'Ivory Coast'.,True,The generated answer is identical to the reference answer and conveys the same core information.
companies,JPMorgan Chase,Which global bank was fined by a European regulator for control weaknesses in its anti-money-laundering processes?,JPMorgan Chase,JPMorgan Chase,True,The generated answer explicitly states 'JPMorgan Chase'.,True,The generated answer is identical to the reference answer and provides the correct core information requested by the question.
court cases,Bayer,"In a product-liability trial that produced a multibillion-dollar jury award, which company was the defendant?",Bayer,Bayer,True,The generated answer explicitly states 'Bayer'.,True,The generated answer 'Bayer' is identical to the reference answer 'Bayer' and provides the correct core information.
laws,General Data Protection Regulation,Which EU privacy law was applied when a regulator fined a conversational AI service over practices affecting younger users and data handling standards?,"The applicable privacy law is the General Data Protection Regulation for the European Union, as announced.","The privacy authority’s penalty for that children’s-data handling was grounded in the General Data Protection Regulation, as announced.",True,The generated answer explicitly mentions 'General Data Protection Regulation'.,True,"Both the generated answer and the reference answer correctly identify the 'General Data Protection Regulation' as the applicable EU privacy law, which is the core information requested by the question."
products,Starship,Which launch system received a modified launch license in 2025 expanding its safety zones and permissions?,Starship received a modified launch license in 2025 expanding its safety zones and permissions.,"The launch system that received a modified 2025 license was Starship, according to regulators.",True,The answer explicitly mentions 'Starship' at the beginning.,True,"Both the generated and reference answers identify 'Starship' as the launch system that received a modified license in 2025. The generated answer also includes the additional detail about 'expanding its safety zones and permissions' which is directly from the question, while the reference includes 'according to regulators'. Both convey the essential information needed to answer the question correctly."
products,Mounjaro,Which tirzepatide brand was linked in 2025 UK coverage to private-market price changes and broader supply concerns?,"In 2025 coverage linked to private-market price changes and broader supply concerns, the tirzepatide brand referenced was Mounjaro.",Mounjaro was linked in 2025 UK coverage to private-market price changes and broader supply concerns. The discussion emphasized access differences between private purchasing and national health services.,True,The generated answer explicitly mentions 'Mounjaro'.,True,"The generated answer accurately identifies Mounjaro and links it to 2025 coverage, private-market price changes, and broader supply concerns, which is the core information requested by the question and provided by the reference answer. The reference's additional sentence about access differences is not required to answer the specific question posed."
countries,Indonesia,"In which country did a major volcano erupt again, prompting evacuations and renewed hazard warnings for nearby zones?","Disaster authorities in Indonesia issued a warning after a volcano erupted on the island. Officials said the eruption raised ash and gas into the air, prompting evacuations and renewed hazard warnings for nearby zones.",Disaster authorities in Indonesia issued fresh hazard warnings after a major volcano erupted again. Officials expanded exclusion zones and coordinated evacuations for residents in nearby areas.,True,The generated answer explicitly mentions 'Indonesia'.,True,"The generated answer conveys the same core information as the reference: a volcano erupted in Indonesia, prompting warnings and evacuations. While not identical in phrasing, it provides a correct and complete response to the question based on the reference."
countries,Ukraine,The country where prosecutors announced a major energy-related graft case involving roughly $100 million was which one?,"The country where prosecutors announced a major energy-related graft case was Ukraine, with allegations involving roughly $100 million.","The country where prosecutors announced a major energy-related graft case was Ukraine, with alleged losses put at roughly $100 million.",True,The generated answer explicitly mentions 'Ukraine'.,True,Both answers correctly identify Ukraine as the country and state the amount involved as roughly $100 million. The phrasing 'allegations involving' versus 'alleged losses put at' conveys the same core information in this context.
sanctions,Bureau of Industry and Security,Which export-control authority announced a settlement resolving alleged violations tied to controlled items and compliance failures?,Bureau of Industry and Security,"In this case, the Bureau of Industry and Security announced a settlement resolving alleged violations tied to controlled items. It emphasized internal controls and remediation expectations, as reflected in the resolution.",True,"The generated answer explicitly states 'Bureau of Industry and Security', which is the entity.",True,"The question asks 'Which export-control authority'. The reference answer identifies 'the Bureau of Industry and Security' as that authority. The generated answer provides this exact key information, directly answering the 'which' part of the question."
cybersecurity,Cisco,"Which company, in a separate 2025 advisory, warned that a network-device vulnerability was being exploited and urged rapid patching?",The advisory from Cisco warned about the network-device vulnerability and urged rapid patching in 2025.,The advisory from Cisco urged rapid patching in response.,True,The generated answer explicitly mentions 'Cisco'.,True,The generated answer conveys the core information of the reference ('Cisco urged rapid patching') and provides additional context from the original question ('warned about the network-device vulnerability and ... in 2025') which does not contradict the reference but adds completeness.
products,Mounjaro,Which tirzepatide brand was reported in mid-2025 trial results as more protective for major heart problems versus another diabetes drug?,Mounjaro was reported in trial results as more protective for major heart problems versus another diabetes drug.,"In trial coverage, Mounjaro was reported as more protective for major heart problems versus another diabetes drug.",True,"The generated answer explicitly mentions 'Mounjaro', which is the specified entity.",True,"The generated answer conveys the same core information as the reference answer, stating that Mounjaro was reported as more protective for major heart problems versus another diabetes drug."
cybersecurity,Operation Endgame,Which campaign in 2025 highlighted repeated cross-border coordination between law enforcement and private-sector partners to counter botnets and loaders?,The cross-border coordination in 2025 was associated with Operation Endgame.,The cross-border coordination in 2025 was associated with Operation Endgame. It reflected combined law enforcement and private-sector actions against botnets and loaders.,True,The generated answer explicitly mentions 'Operation Endgame'.,False,"The generated answer identifies the campaign and year correctly but omits key details present in the reference answer and question, specifically that the coordination was 'between law enforcement and private-sector partners' and was 'to counter botnets and loaders'."
organizations,Intel,Which chipmaker reported quarterly results that came in around expectations while it warned that near-term demand remained uneven?,The quarterly update from Intel cited demand uncertainty.,The quarterly update from Intel cautioned that demand remained uneven.,True,The generated answer explicitly mentions 'Intel'.,True,The generated answer 'Intel cited demand uncertainty' conveys the same core information as the reference answer 'Intel cautioned that demand remained uneven'. Both indicate Intel's warning about future demand.
countries,Mexico,"Where did a passenger train running a high-profile tourism corridor derail, causing injuries and a major service disruption?",A passenger train running on a high-profile tourism corridor in Mexico derailed and caused injuries. Investigators cited track damage and overloading as contributing factors.,A derailment in Mexico disrupted a high-profile tourism rail corridor and caused injuries. Investigators cited track conditions and safety checks as key focuses in the aftermath.,True,The generated answer explicitly mentions 'Mexico'.,False,"While both answers identify Mexico as the location and describe the train derailment, the generated answer cites 'track damage and overloading' as contributing factors, which differs from the reference answer's 'track conditions and safety checks' as key focuses of investigation. This constitutes a factual divergence in the additional details provided."
sports teams,Real Madrid,Which club presented its newly appointed head coach to the media and outlined the next project in broad terms?,"The presentation centered on Real Madrid, with the club introducing a new head coach.","The presentation centered on Real Madrid, with a clear focus on the next project.",True,The answer explicitly mentions 'Real Madrid'.,False,"The reference answer highlights 'a clear focus on the next project', while the generated answer focuses on 'introducing a new head coach'. These are different pieces of information, and the generated answer misses the 'next project' aspect emphasized in the reference."
cybersecurity,FBI,Which federal law enforcement agency contributed investigative findings to a 2025 ransomware advisory that included indicators of compromise?,Investigative findings from the FBI supported the 2025 advisory.,Investigative findings from the FBI supported the 2025 advisory.,True,The generated answer explicitly mentions 'FBI'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
sanctions,China,Which country announced sanctions targeting multiple foreign defense firms and individuals in response to arms sales to a self-governing island?,China,China,True,The generated answer explicitly states 'China'.,True,The generated answer 'China' is identical to the reference answer 'China'.
sanctions,Council of the European Union,Which body adopted another package that broadened restrictive measures and reinforced implementation across member administrations?,"In this step, the Council of the European Union adopted the measures. It broadened restrictive measures and reinforced implementation across member administrations, as part of the package.","In this step, the Council of the European Union adopted another package that broadened restrictive measures and reinforced implementation. It also updated the legal acts and listings to reflect the expanded scope, within the package.",True,The generated answer explicitly mentions 'Council of the European Union'.,True,"The generated answer conveys the same core information: the Council of the European Union adopted measures that broadened restrictive measures and reinforced implementation, which directly answers the question. While the reference includes an additional detail about updating legal acts, the generated answer covers the primary actions described in the question and the reference."
companies,Apple,Which company was ordered by EU regulators to open certain device features to rival services under a new digital law?,Apple,Apple,True,"The generated answer explicitly states 'Apple', which is the entity.",True,The generated answer 'Apple' is identical to the reference answer 'Apple' and correctly answers the question.
countries,Germany,"After lawmakers approved a major borrowing-and-investment package to boost defense and infrastructure, which country enacted the plan?","After lawmakers approved a major borrowing-and-investment package, Germany moved forward with a plan.","After lawmakers approved a major borrowing-and-investment package, Germany moved ahead with a large defense-and-infrastructure push.",True,The answer explicitly mentions 'Germany'.,True,Both answers identify 'Germany' as the country and state that it 'moved forward/ahead with a plan/push' concerning the package/plan described in the question. The core information is conveyed despite minor wording differences.
court cases,Google,"In a remedies proceeding that reached closing arguments, which company faced the judge’s decision on what changes to impose?","In a remedies proceeding, the court reaches closing arguments as part of the process. The court then issues a decision on what changes to impose on the company.","In the closing-argument stage, Google was the company facing potential court-ordered changes. The judge weighed behavioral remedies rather than structural ones in that proceeding.",False,"The generated answer does not mention 'Google' or any specific entity, only 'the company'.",False,"The reference answer identifies 'Google' as the company, which is the key information the question asks for. The generated answer fails to identify the company, only stating general facts about a remedies proceeding."
court cases,Alex Jones,"In bankruptcy court, which debtor was blocked from using a proposed settlement to resolve defamation judgments?",Alex Jones,Alex Jones,True,"The generated answer is 'Alex Jones', which is the exact entity name.",True,"The generated answer 'Alex Jones' is identical to the reference answer 'Alex Jones', providing the core information requested."
elections,Romania,A first-round presidential vote that set up a decisive runoff took place in which country?,The first round in Romania set up a decisive runoff.,The first round in Romania set up a decisive runoff.,True,The generated answer explicitly mentions 'Romania'.,True,The generated answer is identical to the reference answer and conveys the same core information.
products,Radeon RX 9070 XT,Which newly announced graphics card received launch-week reviews in early March 2025 comparing it against rival high-end cards?,The graphics card that received launch-week reviews in early March 2025 comparing it against rival high-end cards is Radeon RX 9070 XT.,"The graphics card reviewed in early March 2025 against rivals was Radeon RX 9070 XT, according to multiple reviews.",True,The generated answer explicitly mentions 'Radeon RX 9070 XT'.,True,"The generated answer conveys the same core information as the reference answer, identifying 'Radeon RX 9070 XT' as the graphics card reviewed in early March 2025 against rivals. Although the phrasing differs slightly, the essential facts are identical and directly answer the question."
celebrities,Cristiano Ronaldo,Which national-team captain scored the winner to send his country into a Nations League final?,The winner was Cristiano Ronaldo for Portugal.,The winning goal was scored by Cristiano Ronaldo for his country.,True,The generated answer explicitly mentions 'Cristiano Ronaldo'.,True,Both the generated and reference answers identify Cristiano Ronaldo as the scorer of the winning goal for his country (Portugal/his country). The core information is identical.
companies,Boeing,Which aerospace manufacturer reached an agreement to end a large US factory worker strike after a ratification vote?,Boeing,Boeing,True,"The generated answer explicitly states 'Boeing', which is the entity.",True,The generated answer 'Boeing' is identical to the reference answer and directly answers the question.
court cases,Amazon,"Under a federal order tied to a subscription case, which company began issuing refunds to customers?","Under a federal order tied to a subscription case, Amazon began issuing refunds to customers.","Under the subscription order, Amazon was the company that began issuing refunds.",True,The generated answer explicitly mentions 'Amazon'.,True,"The generated answer conveys the same core information as the reference answer, identifying Amazon as the company that began issuing refunds under the described order."
politicians,Xi Jinping,Which leader urged progress toward “reunification” in a message directed at Taiwan audiences?,"In a message to Taiwan, Xi Jinping urged progress toward “reunification.”","In a message on cross-strait policy, Xi Jinping urged progress toward reunification and rejected separatism. The remarks reiterated longstanding positions while signaling continued political pressure.",True,The generated answer explicitly mentions 'Xi Jinping'.,True,"The generated answer correctly identifies Xi Jinping and states he urged progress toward 'reunification' in a message to Taiwan, which aligns with the core information in the reference answer and fully addresses the question."
cybersecurity,CVE-2025-61882,"When exploit materials were reported as circulating publicly and defenders were urged to assume compromise of exposed systems, which specific vulnerability was implicated?","The vulnerability implicated in circulating exploit materials was CVE-2025-49888, per the disclosures.","The vulnerability implicated in circulating exploit materials was CVE-2025-61882, per the disclosures.",False,"The generated answer mentions 'CVE-2025-49888', which is a different entity than the specified 'CVE-2025-61882'.",False,"The generated answer provides 'CVE-2025-49888' as the implicated vulnerability, while the reference answer correctly identifies it as 'CVE-2025-61882'. The core information (the specific vulnerability) is different and incorrect in the generated answer."
countries,Turkey,"In which country did prosecutors seek an additional arrest order against a jailed opposition figure on new allegations, deepening a political standoff?",Prosecutors in Turkey sought an additional arrest order against a jailed opposition figure. The case raised fresh concerns about the government’s targeting of dissent.,Prosecutors in Turkey sought an additional arrest order against a jailed opposition figure on new allegations. The case intensified a broader political standoff and drew fresh criticism from opponents.,True,The answer explicitly mentions 'Turkey'.,False,"While the generated answer correctly identifies 'Turkey' and the main action, it omits the specific detail 'on new allegations' which is present in both the question and the reference answer. It also rephrases the context of 'deepening a political standoff' (from the question)/'intensified a broader political standoff' (from the reference) to 'raised fresh concerns about the government’s targeting of dissent', which is a related but not identical piece of information. Thus, it does not convey the exact same core information as the reference."
movies,Emilia Pérez,Which film was the credited work when Zoe Saldaña won the supporting-actress prize at the actors’ guild ceremony?,"The actors’ guild ceremony refers to the Emmy or the Actors Guild prizes. At the Actors Guild ceremony, the supporting-actress prize is called an Emmy for supporting acting or an Actors Guild Award for Supporting Actress.","At the actors’ guild ceremony, the credited film for Zoe Saldaña’s supporting-actress win was Emilia Pérez on the record. The same performers’ event also honored an ensemble from “Conclave” that night.",False,The generated answer does not mention or reference 'Emilia Pérez'.,False,"The generated answer provides a general explanation of the actors' guild ceremony and its prizes, but it completely fails to answer the question about the specific film Zoe Saldaña was credited for, which is the core information provided by the reference answer."
products,Ray-Ban Meta Smart Glasses,Which AI glasses line was unveiled in 2025 with a display-equipped model and an accompanying wristband controller?,Ray-Ban Meta Smart Glasses were introduced in 2023 with an accompanying Meta Smart Audio wristband.,Ray-Ban Meta Smart Glasses were introduced in 2025 with a display-equipped model.,True,The generated answer explicitly mentions 'Ray-Ban Meta Smart Glasses'.,False,The generated answer states the introduction year as '2023' instead of '2025' (reference). It also does not mention a 'display-equipped model' which is a core piece of information in the reference.
organizations,Intel,"Which chipmaker said it expected to eliminate about 10,000 roles by the end of 2025 as part of a broader restructuring?",Intel,"In the restructuring plan, Intel said it expected to eliminate about 10,000 roles by the end of 2025. The company framed the move as part of a broader effort to reduce operating costs and simplify management layers.",True,The generated answer explicitly mentions 'Intel'.,True,The generated answer 'Intel' directly answers the question 'Which chipmaker' and matches the core information provided by the reference answer that Intel is the company involved.
cybersecurity,Fortinet,Which company issued urgent fixes after attackers were reported exploiting vulnerabilities in internet-facing security appliances?,Fortinet,Fortinet,True,The generated answer explicitly mentions 'Fortinet'.,True,The generated answer is identical to the reference answer and correctly identifies the company.
products,Ray-Ban Meta Smart Glasses,Which AI glasses line reached U.S. retail shelves in late September 2025 with an $799 price point?,"At U.S. retail, Ray-Ban Meta Smart Glasses hit shelves at an $799 price point in late September 2025.","At U.S. launch, Ray-Ban Meta Smart Glasses hit shelves at an $799 price.",True,The generated answer explicitly mentions 'Ray-Ban Meta Smart Glasses'.,True,"The generated answer conveys all the core information from the reference answer (entity, price, and availability/launch). It also includes the specific date ('late September 2025') which was part of the original question, making it a more complete response without contradicting the reference."
cybersecurity,Apple,Which company released a rapid patch after a web-content processing flaw was reported as used in targeted attacks?,Apple released a rapid patch.,Apple released a rapid patch.,True,The generated answer explicitly mentions 'Apple'.,True,"The generated answer is identical to the reference answer and provides the full, correct information."
celebrities,Selena Gomez,Which singer’s new album arrived and quickly climbed to the top of a major U.S. chart?,The album that topped the chart belonged to Selena Gomez with a new release.,"The album that topped the chart belonged to Selena Gomez, according to rankings.",True,The generated answer explicitly mentions 'Selena Gomez'.,True,"Both the generated and reference answers identify Selena Gomez as the singer whose album topped the chart, providing the same core information in response to the question. The additional phrases like 'with a new release' or 'according to rankings' do not change the core factual match."
court cases,Sean Combs,"In a federal criminal case, which defendant began jury selection for trial?",Sean Combs,Sean Combs,True,The generated answer explicitly mentions the entity 'Sean Combs'.,True,"The generated answer 'Sean Combs' is identical to the reference answer, providing the correct information."
sanctions,U.S. Department of the Treasury,"Which finance ministry sanctioned actors tied to petroleum trading networks associated with a disputed political leadership, citing corruption and revenue concerns?","In this episode, the U.S. Department of the Treasury sanctioned actors tied to petroleum trading networks associated with a disputed political leadership. The action targeted corrupt actors and enablers, on the other hand, it also highlighted revenue concerns. It described the measures as a key step in disrupting illicit flows, in line with broader efforts to protect the public purse.","In this episode, the U.S. Department of the Treasury sanctioned actors tied to petroleum trading networks associated with a disputed political leadership. It described the action as part of pressure on revenue channels, not a stand-alone designation.",True,The generated answer explicitly mentions 'the U.S. Department of the Treasury'.,True,"The generated answer conveys the same core information as the reference answer. It identifies the same entity and actions regarding petroleum trading networks. While it expands on the reasons (corruption, illicit flows, protecting the public purse), these align with and elaborate on the reference's 'pressure on revenue channels'. The phrase 'in line with broader efforts' in the generated answer also captures the essence of the reference's 'not a stand-alone designation' by implying it's part of a larger strategy."
